video_id,comment_text,likes,replies,pol
n530GFrdPY8,I KNEW THIS WAS GONNA BE A HIT SOMEDAY!!!! Can I make an acapella cover of this song?,2,0,0.0
G0cDl-vZKkg,I'm so happy to see a beauty vlogger who I can relate with skin-wise :). Good luck with Accutane!,0,0,0.725
_Eb9kppyRxc,Hair tutorial please!! <3,0,0,1.0
K5-f1Bnltu8,"[Verse 1]\nDumb surfer is giving me his cash\nWon a bet for fifty and now I need a slash\nMan this band that's playing, is playing fucking trash\nSkunk and onion gravy, as my brain's potato mash\nHe came across the back of a bureaucratic stash\nShot the lot for credit and never got it back\nHe's mashed, I'm mashed, we're mashed\nThat cat got slashed in half like that\nAs venus completes orbit, I’m feeling slightly mashed\nThe stir fry didn’t absorb it, I need another slash\nShe spoke in English, it was low lit where we sat\nRemembering her face but that’s the end of that\nI’m a step from madness as I puke on pavement slabs\nGot a bit embarrassed, need to get back to the lab\nIn the depths of traffic, I was feeling like we crashed\nWith a girl from Slovak in a European cab\nFrom a set of habits, I can see momentums mashed\nIf we were commuting, this train would fucking crash\nNow my brain's diluting with blame and guilt and hash\nGetting lashed, getting lashed by all of the gods\nBy all of the gods, by all of the gods\n\n[Guitar Solo]\n\n[Verse 2]\nAs my brain's diluting, I suffer from whiplash\nThis girl's now screaming, I think we've gone and crashed\nThe driver’s speaking and the car is still intact\nIt was only minor, well that's the end of that\nGirl, that’s the end of that as I know\nGirl, some things you don’t know\n \n\n[Outro]\nDumb surfer, don't suffer\nDumb surfer, don't suffer\nDumb surfer, don't suffer\nDumb surfer, don't suffer\nAy, some things won’t change for a while\nKeep me, keep me as the villain\nBut my prayer, you don't own",0,0,-0.08194444444444444
c2BcR39AtxE,Justine suck my DICK BITCH,0,0,0.0
uV002CSNDac,Diplo my cracka,0,0,0.0
y_h_1uN2RQA,This would be a GREAT song for an animated Disney movie!!!,0,0,1.0
nZtpLKCoUWg,Hold up.. This guy objects to confederate statue not because they were slave owners but because they commited treason 150 fucking years ago!? For some odd reason this guy doesn't give me a big anti-traitor vibe.. This is just a post hoc justification as to why he wants confederate statues to come down but justify not calling for Washington & Jefferson's statues to be torn down because he knows that'd be wildly unpopular with the general public.,0,0,-0.09753086419753085
J7MYJ8Kxhwc,Is this on spotify,0,0,0.0
E6eRA8PnuW4,"this is a great review man, you just, summed it up, let us know how you felt....gave nothing away.  I can't wait to see it!",0,0,1.0
mcRHpJyn4B8,"Dude, I'm so glad I found your channel.",0,0,0.5
oKzFGhlFqqE,Why frame a whole episode that is not different then others about trump as one about male power? Omg,0,0,0.06666666666666667
Ybbii2XIavU,Is she pregnant?,0,0,0.3333333333333333
hEdvvTF5js4,4:03 did my vision blur coz I was crying or was the vid blur??,0,0,-0.2
xGd8KIXqPJY,I like how she is humorous and I LOVE HER,0,0,0.5
R6ja9qNmOaM,Stephen A dropping the MORIBUND bomb.,0,0,0.0
rJTkHGXMdb0,Ps. He has a secret channel just check his channels,0,0,-0.4
1KCZHHMZVGQ,Sry I have to use a bit of common sense on you here. If true toxins don't go through skin in or out then how do nicotine patches work. How is doctors can give meds thru a patch. Sry son your wrong. You have pores which get rid of and take in toxins.,0,2,-0.15
W7DErx-Yg9g,Can you please sing Heavy by Killin' time band. It will be awesome for sure.\nHave a great day,0,0,0.5333333333333333
Vjc459T6wX8,wahahaha😆💓 あ～可愛いぃ,0,0,0.0
YpyohRt1meM,Such talent ! ♥,1,0,0.5
1L7JFN7tQLs,guys you know that with $1000 you can buy a gaming pc or build it but apple fans are dumb enough to buy mac's thinking its better than a gaming pc lol that what one of the guys said at my school lol but srsly we would build or buy a gaming pc with $1000 lol,1,0,0.4208333333333334
8hAdOYDoo4c,Me to😄😄😄😄😄,0,0,0.0
xTyTQgb-y-A,"To those saying that Len should be fair to everyone and dock points from the dance because of the breakdown in the middle (since he does do with nearly everyone else): he docks points because he doesn't think it flowed with the rest of the dance, but Jordan's dance was so good and had so much foxtrot that the breakdown just flowed with eveything. Plus, the breakdown wasn't fully hip hop.",2,0,0.33999999999999997
ofzjzf_rhZc,I went to your presentation at Westfield academy I was the one that asked you why don’t you put a Camera on that,0,0,0.0
6JV_q-vrfBw,"They take a average report and spin it and incite a race related topic that has no bearing on the situation. Fair and honest reporting of the facts and not assumptions or interpretations. Unbiased and informative reporting without a agenda would be appreciated let the viewers draw there own conclusion, not be pushed to believing someone else's idea. Let us be free thinking and debate the facts.",0,0,0.3357142857142857
K28Az3-gV7E,An excellent comprehensive tutorial. I like it. I don't have the time to experiment now but my interest is peaked. \n\nOn another note I saw you show the detector tubes independent of the board several times so I am assuming it is possible to get them separate. I am thinking it may be possible to electronically switch between two tubes say. One would be standard and the other would be shielded with 1 cm thick lead say. \n\nFor 30 seconds we run the ordinary tube and take this to be low energy radiation. Beta I assume since since alpha should be filtered out by air and the housing. For the other 30 seconds we switch to the shielded tube so we are measuring gamma. Assuming near constant radiation in an event the difference can dive us an indication of the strength of the radiation we are dealing with.\n\nOf course we can just put the entire Geiger device in a shielded case  with connections outside but that would not be automatic like the proposal above. \n\nWhat do you think? Am I making any sense?,0,0,0.018749999999999996
ao21eJgsF1w,A techrax video where nothing was destroyed...what has this world come to?,0,0,0.0
QtVL76gh09U,$3 is the low end? what about 20¢ ramen?,0,0,0.0
MBdVXkSdhwU,Vejam  muitas vezes para chegar em 28 milhões antes de  6:00 horas,0,0,0.0
DGIZXFa3Zkw,Upload Marshawn Lynch's Week 3 Highlights Next #BEASTMODE,0,1,0.0
a2VRtAFqb4U,Please have talk with your camera man....,0,0,0.0
KbYCmEptlL8,They’re so cute and happy aww I love this,0,0,0.525
2YGrrsKs-Xg,GOAT.  Is he now the leader of a cult?  Become Amish?  WTF?,0,0,-0.5
U2CqZNd6rgM,OMG! Devin looks just like mark!,0,0,0.0
fM6JOfiAPgQ,Good job babes amazing,0,0,0.65
8z2RgsLSn-c,Beautiful tribute. Miley still has a powerful voice. Wish her pop stuff utilized it more. Love to see Sandler too.,0,0,0.5375
hBaiNeNZGJU,arden make an asmr video!!!!! an asmr makeup video !!!! hahahahah,1,0,0.0
qR1EM-RIZNk,am I still black? 😂😂😂😂😂,0,0,-0.16666666666666666
VX4MQYwAh80,This is entertainment?,0,0,0.0
zJqnpoJPDMM,No bs the best video I've ever seen,0,0,1.0
JO7X9ZPoAp8,Blind people like skinny people.,0,0,-0.5
zAtHxJvSczA,Find in Maggie,1,0,0.0
FwT9nx8GHxE,he loses ONLY ONE FINGER EVERY TIME,0,0,-0.15
wHSJljq_41I,you're so stylish wtff,0,0,0.5
GSmUd7p3r34,she should've stuck with the 40 writers and black producers. album sucks,0,1,-0.23333333333333334
L00YWl8StuI,"Without watching the video, I'm going to say Their crotches!  Survey says.....!",0,0,0.0
jUrpOg4fBs0,Gucci been the 💩,0,0,0.0
FqdsYn9TdWQ,My precious!...,0,0,0.625
nQwolVLD1MM,learn how to play a Bagpipe,0,0,0.0
65fZOBR0pmM,I will be buying this album❤💚💛💙💜,0,0,0.0
lg0ldbwZhPQ,MIKE!!!,0,0,0.0
nvAhI3ZjnjU,I mean yo buy the damn cookies 😂😂😂,0,0,-0.3125
_5ZrSKpbdSg,he he with such nonsense have them selves shot in legs \n- and are not more able to move lost battle \nor in this case whole developing in civilization,0,0,0.1125
Lwn97mpBCu8,"I'm descended from German immigrants and we made spaetzle all the time, and my favorite thing in this world to this very day is homemade chicken soup with spaetzle. (BTW, since we couldn't pronounce them correctly, we always called them spetch-lees lol)",0,0,0.18
ofz2cHLkiRI,I hopped on a plane at LAX\nWith my Switch and my Cardigan.,0,0,0.0
5mgGrx8uaRQ,I see they took their inspiration from mass effect elevators and how slow they were.,0,0,-0.30000000000000004
7wsYiuNERZA,"Remember when Marvel showed so much respect to BVS, that they basically turned Cap 3 into Avengers 2.5? This time they only send 2 avengers to fight Justice Shit.",3,0,0.0
HzIB6TC1Ghw,Emmy ratings hit all time low?..... GOOD!,0,0,0.4375
hw1RrmlrTtM,Trevor Noah is a fucking sociopath,0,0,-0.6
jUrpOg4fBs0,Looking For Unique Beats? Search No More Just Go To My Channel!🔥,0,0,0.0625
ScNsBpQ8KIg,Wow la cansion esta muy buena felicidades.me gusto munchisimo soy tu super fan y mi sueño seria conocerte.... si seque es casi imposible yo sigo soñando sigue asi que lo que haces es increible y felicidades por el premio lo tenia muy bien merecido [+_×]♥♥♥,0,0,0.21666666666666667
LoMhBo8ATBM,3:45 ... Dear lord that witch laugh...,1,0,0.3
TF0TRv7Fw94,I can't do that because my mom and dad don't let me,0,0,0.0
OZAfse9Pb4c,Have Arnold fight a giant squid!,0,0,0.0
sjlHnJvXdQs,xD,0,0,0.0
tLv3X-aMyWQ,Wow❤❤,0,0,0.0
gQvHtXWlXDE,Great song! I like that,0,0,1.0
gIE105f0ejg,I had veggie might once on some crackers and it was at my Australian friends birth day it was not bad but I had no idea that is was an Australian thing,0,0,0.11666666666666664
jUrpOg4fBs0,"Mr. Davis, Gucci ain't playing games and it got my name 🔥",0,0,0.0
uA4STm4hx7Q,What a beautiful song by beautiful couple 😍😍😍😍,10,0,0.85
2xTuOYNrVmw,"Makes himself undesirable as an employee, then sues because nobody wants to hire him. Millennial logic.",16,0,0.2
RA9gg4qBb30,He is alive many are not they are the heroes .,0,0,0.3
6l5P7jHUcjI,"Omg, she's so skinny(in a nice way) and yet she can eat 20 patties. p.s 1 person 20 patties, 17 people 1 100x100 0w0 ok...",1,0,0.55
tmGMd2bqh6o,this was the quality content we were promised many eons ago. Lo and behold. Proceed to payment screen =),0,0,0.5
05v4nfUmBYI,"Yikes, that blonde dye job looks faggier than Bieber!",0,0,0.0
SNCeopgkSAU,Daayuuum 😱! This season going to be on 🔥🔥,0,0,0.0
yESCuF5dsYs,This is INCREDIBLE!!! 🙌🏻👏🏻 You slayed this tutorial girl!,0,0,1.0
8RQDPwODja4,Song/(porn(??)) starts At 1:28,1,0,0.0
ofzjzf_rhZc,https://youtu.be/60yCgvcapYQ,0,0,0.0
ugWImY8VMzI,LOOKING COOL JOKER,0,0,0.35
j0AoUB9Nqtw,Bisping dont like gsp watching is belt :)  bisping know gsp will try to bring it down,0,0,0.17222222222222222
658YZO_CmOk,That nice leg gap doh.,0,0,0.6
IDvy0ybpOUI,Mother!  was shit,0,0,-0.2
Tx1sqYc3qas,Marshmello ❤❤❤,1,0,0.0
2DTwXdqmRiM,James so funny .channy chan,0,0,0.25
a6Zj09zFXbI,could you do an eleven or just generally stranger things look in honer of the upcoming new season?,0,0,0.09318181818181819
0ptNpGfMRCg,Same old same old like every year,0,0,0.05
IKaMejA5J34,feels like a new atmosphere to me💞,0,0,0.13636363636363635
uWFAD84I66I,Grace you are amazing but my babe no these outfits kill the school dress code in so many ways.,0,0,0.55
pkWafXW55eA,Seems like (1) Vince owns a huge portion the label-- hence why it's LoganLand versus TamartianLand; (2) Album sales aren't projected to be that high; (3) Vince owns the rights to all things Tamar Braxton and he's probably pulled the plug on her career until they get the marriage together-- which may or may not happen. So she won't release another album because he gets paid for​ her either way.,1,0,0.28
3fILUAGw2mE,Dang it I was gonna try to become immortal but no it's just a theory a film theory.,2,0,0.0
TXo-qOQNK3E,"unrelated to the video, but how does Aza feel about going to the dentist",0,0,0.0
-jFgNreZPf0,"Han vuelto,  La esencia de asking ha vuelto lml mejor que el mrk de Dennis :v....  Y la cancion de pe te eme",0,0,0.0
DrIFxLhDylU,I want those wings,0,0,0.0
_pc1kON-doU,These kinds of vids are my fave! Good job loved it,0,0,0.7
WFb0EDl-JS8,"Your video is exactly why there is a rape hysteria culture on college campuses. We raised our sons to be respectful etc.  The problem is that there are young women out there who feel they can destroy young mens' lives on a whim and file Title IX sexual misconduct complaints with their universities.  Since the 2011 and 2014 Dear Colleague Letters, hundreds of young mens' lives have been intentionally destroyed by young women who file false complaints against the young men.  Why?  Well, because they had sex with someone behind their boyfriends backand then told their boyfriend that they were raped.  Or, because the girl is jealous that a guy is dating this person instead of her.  Or, because the guy did something non-sexual related to her (eg his suggestion outshone hers.  Or.......if you can think of it, it has been alledged against college males.  College males whose college careers are destroyed because there are ZERO universities out there who want anything other than to report numbers to the Department of Education.  Public and private universities don't give the accused due process.  They don't give those innocent sons any help. Sons lose their scholarships, proceedings extend through school years and break the souls of these young men.  At least one committed suicide because of a false allegation.  Many others have been suspended for semesters/years from colleges, with a larger number being expelled from college.  Their transcripts are marked.  No other colleges will take them.  They fall into dispair, with their parents doing everything to try to save them, save some part of their future, hire attorneys (if they can afford them), to fight the college.  Those with money have been filing cases in federal district courts, where Article III judges (real judges vs the kangaroo courts of colleges) have been ruling in the accused favor, particularly after the young women admits on the stand that she lied about the whole thing.  You put up a video re how to raise young men.  You need to put up a video for those with daughters and tell them that they have a responsibility to be truthful and honest and not make false allegations.  \nNow, there have been and probably always be, unfortunately, cases of actual rape and assault.  In cases of any kind of sexual assault, those cases must no longer be handled by campus police, where evidence is lost, text messages are disregarded, and Title IX staff are inept (along with Deans of Students) to handle actual criminal violations.  And, unbelievably, where actual police and the criminal justice mechanism HAS been used and has found the young men not guilty or not enough evidence, universities STILL have been going forward with kicking the young men out of colleges.  \nHonesty, fairness, due process is for EVERYONE.  It is not logical to always believe the accuser.  If you do that, the accused then becomes a victim.  If you think that way, then you believe that everyone is guilty until proven innocent.  This is not the basis of what our country stands for.  Please read the horror stories posted at http://helpsaveoursons.com/ and on Twitter follow:  @Anneeliz1, @SAVEservicesorg, @FaceCampusEqual, @CollegeFix, @SuzieF66, @insidehighered, @kcjohnson9, and @TheFireorg.   There are several other Fix Title IX lack of due process for the accused parents and organizations out there.",0,0,0.03618827160493828
VEoITVHfyGg,Ok. Ready. Harry didn't get the elder wand from Draco. But he got it in the cave from the half blood prince. When Harry makes dumbledore drink the potion that makes him relive his worst memory. He drop his wand,0,0,-0.32222222222222224
5hphhsrctwY,What did she do to her self...uuuggghhhh. She looked wwwwaaaaaaaayyyyyyyy better when she was thick. Like in the movie chasing papi.,0,0,0.09999999999999998
